stop_id;stop_name;stop_desc;code_insee;lon;lat
1656;La Fourche;Avenue de Clichy;75117;2.32572522202;48.8874368425
5727652;RADIO FRANCE;104 AVENUE DU PRESIDENT KENNEDY;75116;2.28119812413;48.8531015853
5727674;VERSAILLES - CHARDON LAGACHE;186 AVENUE DE VERSAILLES;75116;2.26118468122;48.839204777
1724;Saint-Lazare;Rue de l' Arcade;75108;2.32418810077;48.8760678144
1731;Saint-Placide;Rue de Rennes;75106;2.32705511136;48.8470118402
1800;Poissonnière;Terre-plein face au 96/98 rue La Fayette;75110;2.34938142395;48.8773530953
6904253;SULLY - MORLAND;2 BIS QUAI DES CELESTINS;75104;2.3622178642;48.8514854286
2032;Charonne;188 boulevard Voltaire;75111;2.38503219333;48.8546420474
3685679;CHATEAU DE VINCENNES;13 AVENUE DE NOGENT;75112;2.44052459363;48.84406453
5761270;ROSA PARKS - CURIAL;105 RUE CURIAL;75119;2.37833712242;48.8963096483
2150;Charles Michels;36 rue des Entrepreneurs;75115;2.28563106588;48.8463629755
1843;Oberkampf;43 boulevard Voltaire;75111;2.36753701348;48.8649024159
7013374;PORTE DE FRANCE;1 RUE NICOLE-REINE LEPAUTE;75113;2.38173944207;48.8266021651
1927;Duroc;bd du Montparnasse;75107;2.31693731083;48.8468487689
7013397;GLACIERE - TOLBIAC;240 RUE DE TOLBIAC;75113;2.34212784589;48.8264755631
2253;Duroc;bd du Montparnasse;75107;2.31654234477;48.8469925009
2255;Edgar-Quinet;Place Edgar Quinet);75114;2.32640281522;48.8405677262
2107;Avron;Terre-plein face au 35 boulevard de Charonne;75111;2.39823914082;48.8511938192
5761428;PLACE HEBERT;19 RUE DE L'EVANGILE;75118;2.36308289502;48.8929886826
7013446;MICHEL-ANGE - AUTEUIL;51 RUE D'AUTEUIL;75116;2.26505313741;48.8478082535
3685789;CHATEAU DE VINCENNES;PISTE GARE ROUTIERE;75112;2.44079723454;48.8442170813
3686063;PORTE JAUNE;AV DE NOGENT;75112;2.46062407189;48.838778696
5761976;CHAUDRON - SAINT MARTIN;239 RUE DU FAUBOURG SAINT-MARTIN;75110;2.36645701484;48.8822751543
2314;Opéra;Théâtre National de l'Opéra;75109;2.33255448205;48.8705592165
2371;Nation;Terre-plein face au 3 place de la Nation;75112;2.3980040128;48.8481112316
5761980;CHATEAU LANDON;190 RUE LA FAYETTE;75110;2.36321308742;48.880801996
2472;Saint-Michel;Place Saint-Michel;75105;2.34399624109;48.8535999079
7275216;STRASBOURG - SAINT-DENIS;108 BOULEVARD DE SEBASTOPOL;75103;2.35386134295;48.8683382789
2517;Trocadéro;Place du Trocédéro;75116;2.28684037849;48.863089135
5770801;TRISTAN TZARA;FACE 41 RUE DE L'EVANGILE;75118;2.36613667569;48.8943090945
7137429;TRUFFAUT;25 RUE TRUFFAUT;75117;2.32192355669;48.8853963165
7275142;GARE DE L'EST;9 RUE DU 8 MAI 1945;75110;2.35821026231;48.8760666877
3343339;Boucicaut;Rue Félix Faure;75115;2.28792386733;48.8410253553
5770821;POTEAU - BELLIARD;131 RUE DAMREMONT;75118;2.3381542997;48.896415583
2282;Marx-Dormoy;4 rue de la Chapelle;75118;2.35979700867;48.8903740812
3442442;RUE BENARD;22 RUE DES PLANTES;75114;2.32399521165;48.8311395071
7176245;OPERA;4-6 RUE HALEVY;75109;2.33259527423;48.8714399763
7275442;VAL DE GRACE;131 BOULEVARD SAINT-MICHEL;75105;2.33805803995;48.8419522997
7176268;NAVIER;RUE NAVIER;75117;2.32265651741;48.8958125541
2453;Rue de la Pompe (Avenue Georges Mandel);56 avenue Georges Mandel;75116;2.27791676203;48.8642533844
7275433;ALESIA - GENERAL LECLERC;96 AVENUE DU GENERAL LECLERC;75114;2.32626955218;48.8268885881
2509;Villiers;Parc de Monceau;75117;2.31659676151;48.8813242939
7275437;DENFERT-ROCHEREAU - ARAGO;95 AVENUE DENFERT-ROCHEREAU;75114;2.33303422361;48.8347981256
7275439;HOPITAL SAINT-VINCENT DE PAUL;FACE 74 AVENUE DENFERT-ROCHEREAU;75114;2.33543026883;48.8372248336
2536;La Fourche;Avenue de Clichy;75117;2.32572522202;48.8874368425
2547;Barbès-Rochechouart;Boulevard de la Chapelle;75109;2.34953280365;48.8836801093
3343757;Ecole Militaire;Avenue Duquesne;75107;2.30543956054;48.8542609216
3343781;Saint-Sébastien-Froissart;Rue Froissart;75103;2.36726229502;48.8609749972
7275549;GARE SAINT-LAZARE;10 RUE DE ROME;75108;2.3255373687;48.8744232794
3442426;MUSEE DU LUXEMBOURG;4 RUE GUYNEMER;75106;2.33243393725;48.8482973915
7275550;GARE SAINT-LAZARE.;119-121 RUE SAINT-LAZARE;75108;2.32564615771;48.8753579691
3442435;GARE MONTPARNASSE;FACE 37 RUE DU DEPART;75114;2.32146004969;48.8412142766
3442460;HOPITAUX BROUSSAIS ET SAINT-JOSEPH;113 RUE DIDOT;75114;2.31536569264;48.8278487608
7275137;BARBES - ROCHECHOUART;5 BOULEVARD BARBES;75118;2.34928760975;48.884093547
7275290;ANDRE MAUROIS;RUE JOSEPH ET MARIE HACKIN;75116;2.27938625724;48.8779777589
3690059;ALBERT MARQUET;36-38 RUE VITRUVE;75120;2.40410351141;48.8576616375
7647710;BUTTE DU CHAPEAU ROUGE;13 BOULEVARD D'INDOCHINE;75119;2.39678007394;48.8851667434
3747908;GARE DE L'EST;15-17 RUE DU 8 MAI 1945;75110;2.35699768328;48.8762376533
3690070;PLAINE;2-4 RUE DE BUZENVAL;75120;2.40235026663;48.8498255461
7647720;CANAL SAINT-DENIS;FACE 137 BOULEVARD MACDONALD;75119;2.38026123552;48.8989691609
7647728;PORTE DE LA CHAPELLE;31 BOULEVARD NEY;75118;2.35926896399;48.8985794524
7647744;PORTE D'ASNIERES - MARGUERITE LONG;BOULEVARD BERTHIER;75117;2.30310084272;48.8898051274
3749660;YVONNE LE TAC;2 RUE YVONNE LE TAC;75118;2.34087955113;48.8841030867
7661347;PORTE DE CLIGNANCOURT - CROISSET;FACE 18 RUE FRANCIS DE CROISSET;75118;2.34483371676;48.8994260336
3749700;HOCHE - SAINT-HONORE;254 RUE DU FAUBOURG SAINT-HONORE;75108;2.30067024641;48.8771054403
7376185;MAIRIE DU 14E;178 AVENUE DU MAINE;75114;2.32496153863;48.8320922979
3749763;CHAPELLE - CAILLIE;6-8 BOULEVARD DE LA CHAPELLE;75118;2.36405987511;48.884567463
7676474;POISSONNIERS - COCTEAU;4 RUE JEAN COCTEAU;75118;2.35145862494;48.8996770676
3749776;RICHELIEU - DROUOT;103 RUE DE RICHELIEU;75102;2.33976150412;48.8715748508
7691432;CHARLES DE GAULLE - ETOILE;66 AVENUE HOCHE;75108;2.29661184552;48.8745607212
7275459;DENFERT-ROCHEREAU;2 PLACE DENFERT-ROCHEREAU;75114;2.33190432292;48.8338993207
3749897;ECOLE MILITAIRE;FACE 3 PLACE JOFFRE;75107;2.30496298487;48.8540900317
7714351;PORTE DE PASSY;44 BOULEVARD SUCHET;75116;2.26430474627;48.857073876
4997011;PLACE DE LA CHAPELLE;5 RUE MARX DORMOY;75118;2.35916783003;48.8850627604
7568961;HOPITAL ROBERT DEBRE 1;AVENUE DE LA PORT DU PRE SAINT GERVAIS;75119;2.4015151927;48.879286624
3764976;GARE D'AUSTERLITZ;5 BIS BOULEVARD DE L'HOPITAL;75113;2.36399734294;48.8426053893
5018202;SQUARE DES BATIGNOLLES;FACE 1 PLACE CHARLES FILLION;75117;2.31689441825;48.8867436461
3764995;PLACE DU 18 JUIN 1940 - RUE DU DEPART;10 RUE DU DEPART;75115;2.32376069187;48.8430300423
3765204;CLUNY;58-60 RUE DES ECOLES;75105;2.34336934362;48.8501307793
3687080;BIRAGUE;32 RUE SAINT-ANTOINE;75104;2.36533784904;48.8538664112
3764836;STADE CHARLETY - PORTE DE GENTILLY;6-10 BOULEVARD JOURDAN;75114;2.34371962142;48.8196448534
3687246;RUE DE JOUY;64 RUE FRANCOIS MIRON;75104;2.35754819186;48.8554767464
5018353;BANQUIER;50 AVENUE DES GOBELINS;75113;2.35348282456;48.8341769501
7647706;ADRIENNE BOLLAND;109 BOULEVARD MORTIER;75120;2.40840044235;48.8723355323
3687433;SAINT-PAUL;92 RUE SAINT-ANTOINE;75104;2.36201517035;48.8548108306
3765248;SAINT-GUILLAUME;183-185 BOULEVARD SAINT GERMAIN;75107;2.32947790015;48.8546244144
3687456;PISCINE DES TOURELLES;FACE 229 AVENUE GAMBETTA;75120;2.40570603684;48.8747546978
3765247;ALMA - MARCEAU;1 AVENUE DU PRESIDENT WILSON;75116;2.30051545299;48.8648107268
3765250;SEINE - BUCI;119 BOULEVARD SAINT GERMAIN;75106;2.33737725298;48.8527103404
7647718;PORTE DE LA VILLETTE - CITE DES SCIENCES ET DE L'INDUSTRIE;FACE 81 BOULEVARD MACDONALD;75119;2.38672123067;48.8976994704
3765255;GARE D'AUSTERLITZ;QUAI D'AUSTERLITZ;75113;2.3654956586;48.8435397467
7653668;PANTHEON;5-7 RUE SOUFFLOT;75105;2.34369574544;48.8465896898
3765295;DAUMESNIL - FELIX EBOUE;37 RUE TAINE;75112;2.39381348843;48.8390898155
3765302;OLYMPIADES;76 RUE DE TOLBIAC;75113;2.36664377799;48.827128133
3765288;LA PLAINE;33 RUE DES PYRENEES;75120;2.40627293973;48.8502727116
5018412;VANDREZANNE;52 AVENUE D'ITALIE;75113;2.35667971855;48.8276424719
5018433;ITALIE - TOLBIAC;55-57 AVENUE D'ITALIE;75113;2.357400703;48.8264110443
3764752;MAIRIE DU 14E;FACE 180 AVENUE DU MAINE;75114;2.32524741733;48.8321282775
3666565;GARE DU NORD;183 RUE DU FAUBOURG SAINT-DENIS;75110;2.35791253463;48.8811535357
7714269;JOUFFROY D'ABBANS - TOCQUEVILLE;21 RUE JOUFFROY D'ABBANS;75117;2.31021702107;48.8861042262
3764768;LA BOETIE - MIROMESNIL;20 BIS RUE LA BOETIE;75108;2.31636801333;48.8741164567
3687462;BELLEVILLE - MENILMONTANT;6 BD DE BELLEVILLE;75111;2.38308219428;48.8673420134
7714330;PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;1 BOULEVARD DU GENERAL MARTIAL VALIN;75115;2.27008988865;48.8387068294
7714334;VERSAILLES - CHARDON LAGACHE;186 AVENUE DE VERSAILLES;75116;2.26118468122;48.839204777
3740337;ANVERS - SACRE COEUR;FACE 68 BOULEVARD DE ROCHECHOUART;75109;2.3442589351;48.8826739653
3926235;POTEAU - BELLIARD;131 RUE DAMREMONT;75118;2.3381542997;48.896415583
7714347;ALFRED CAPUS;118 BOULEVARD SUCHET;75116;2.25997002122;48.8502766238
3740544;RAFFET;51 BOULEVARD SUCHET;75116;2.26230783394;48.8534327204
7714358;LONGCHAMP;15 BOULEVARD LANNES;75116;2.27322574179;48.8683132446
7714378;GOURGAUD - PAUL ADAM;134 BOULEVARD BERTHIER;75117;2.29917712114;48.8879256143
7013399;RENE COTY;11 TER RUE D'ALESIA;75114;2.33567564152;48.8272755532
4651122;ALESIA - GENERAL LECLERC;83-85 AVENUE DU GENERAL LECLERC;75114;2.32675950056;48.82735599
3690072;VIGNOLES;FACE 43 RUE DES VIGNOLES;75120;2.40016296045;48.8541496944
7013438;VERSAILLES - CHARDON LAGACHE;98 RUE CHARDON-LAGACHE;75116;2.26217813355;48.8395379473
5121376;SEVRES - LECOURBE;FACE 4 BOULEVARD PASTEUR;75115;2.31131421077;48.8449602995
3811285;CAPUCINES - CAUMARTIN;39 BOULEVARD DES CAPUCINES;75102;2.32969355906;48.8700917281
3807625;SAINTE-ANNE - PETITS CHAMPS;40-42 RUE SAINTE ANNE;75102;2.33602862233;48.8671890492
7137423;COYSEVOX;235 RUE MARCADET;75118;2.33005829207;48.8924700082
7137430;MAIRIE DU 17E;18 RUE DES BATIGNOLLES;75117;2.3217057782;48.8845155403
7653717;PEREIRE - LE CHATELIER;173-175 RUE DE COURCELLES;75117;2.29646692218;48.8855880423
3716972;PONT DE L'ARCHEVECHE;FACE 55 QUAI DE LA TOURNELLE;75105;2.35163598257;48.8511007153
3748059;LEDRU ROLLIN - FAUBOURG SAINT-ANTOINE;90-92 RUE DU FAUBOURG SAINT ANTOINE;75112;2.37564583122;48.851311095
7153068;PORTE D'ITALIE - HELENE BOUCHER;AVENUE DE LA PORTE D'ITALIE;75113;2.35949356165;48.8184385986
3747907;LA FAYETTE - DUNKERQUE;33-35 RUE DE SAINT-QUENTIN;75110;2.35571806124;48.8794732784
3749738;LA FAYETTE - MAGENTA;142 RUE LA FAYETTE;75110;2.35522725955;48.8787184229
3749653;MONT CENIS - CORTOT;10 RUE DU MONT CENIS;75118;2.3415475619;48.8873833995
3750022;PORTE D'AUBERVILLIERS - OBERLE;RUE JEAN OBERLE;75119;2.37080160627;48.8996642065
7176265;BROCHANT - CARDINET;157 RUE CARDINET;75117;2.31791487344;48.8911565292
7691391;PORTE DE CLIGNANCOURT;102 BOULEVARD NEY;75118;2.34332048256;48.8981140003
7176290;HAVRE - HAUSSMANN;19-21 RUE AUBER;75109;2.32763579362;48.8733000539
3747862;PORTE DE SAINT-MANDE;4 AVENUE COURTELINE;75112;2.41081277856;48.8441225404
3747829;ARCHIVES - RAMBUTEAU;1-3 RUE RAMBUTEAU;75104;2.35661015275;48.8601054261
6423459;LA FAYETTE - MAGENTA - GARE DU NORD;110 BOULEVARD DE MAGENTA;75110;2.35458663739;48.8781073832
1903;Javel-André-Citroen;Rue de la Convention;75115;2.27781512635;48.8459638805
6423465;REPUBLIQUE - MAGENTA;1 BIS BOULEVARD DE MAGENTA;75110;2.36243065246;48.869010827
1926;Dupleix;Boulevard de Grenelle;75115;2.29364833623;48.8503925783
3741069;PORTE DE LA CHAPELLE;BOULEVARD NEY;75118;2.3570061102;48.8983551707
3764470;JAVEL;4 AVENUE EMILE ZOLA;75115;2.27781504397;48.8460357805
1958;Gare du Nord;Rue du Faubourg St Denis;75110;2.35637208136;48.8793833026
3764504;RICHELIEU - 4 SEPTEMBRE;87 RUE DE RICHELIEU;75102;2.33905300286;48.8700919543
3749920;BUCAREST;11 BIS-13 RUE DE SAINT-PETERSBOURG;75108;2.3250044012;48.8811996332
6961991;PONT CARDINET;145 RUE CARDINET;75117;2.3144137304;48.887623943
3764548;RIVOLI - PONT NEUF;128 RUE DE RIVOLI;75101;2.34428309814;48.8598821062
3687451;PYRENEES - MENILMONTANT;121 RUE DE MENILMONTANT;75120;2.39383345239;48.8698808119
7013382;PATAY - TOLBIAC;45 RUE DE TOLBIAC;75113;2.37173520827;48.827737927
2160;Alexandre-Dumas;111 boulevard de Charonne;75111;2.39455425765;48.8564263483
3764623;VAL DE GRACE;86 BOULEVARD SAINT-MICHEL;75106;2.33774486728;48.8420781269
3764994;PLACE DU 18 JUIN 1940;71 BOULEVARD DU MONTPARNASSE;75106;2.32465920663;48.8437581306
7013402;ALESIA - GENERAL LECLERC;54 RUE D'ALESIA;75114;2.32767142518;48.8279402636
6591453;ARTS ET METIERS;FACE 56 RUE DE TURBIGO;75103;2.357211674;48.8658123175
2224140;OPERA;11 RUE SCRIBE;75109;2.33059246213;48.8720959556
3765160;PONT CARDINET;3-5 RUE JOUFFROY D'ABBANS;75117;2.31307844254;48.8870215367
3765300;BIBLIOTHEQUE CHEVALERET;FACE 5 RUE DE TOLBIAC;75113;2.37565736442;48.8301004742
3813156;PLACE DU 18 JUIN 1940 - RUE DE L'ARRIVEE;FACE 3 RUE DE L'ARRIVEE;75115;2.32238519748;48.8438117935
3764843;SAINT-MICHEL - SAINT-GERMAIN;1 BOULEVARD SAINT-MICHEL;75105;2.34407787301;48.8529617938
2427;Porte de Vanves;9 boulevard Brune;75114;2.30431235076;48.8277653266
7137439;HOPITAL BICHAT;23-25 RUE HENRI HUCHARD;75118;2.32988018635;48.8989497293
2466;Saint-Germain des Prés;Ecole des Beaux Arts;75106;2.33304632604;48.8534472377
3442429;BREA - NOTRE-DAME-DES-CHAMPS;22-24 RUE VAVIN;75106;2.33021482715;48.8437945386
3747821;MAIRIE DU II;6-8 RUE DE LA BANQUE;75102;2.34000646185;48.8663981361
3764810;PONT NEUF - QUAI DU LOUVRE;FACE 14 QUAI DU LOUVRE;75101;2.34157241583;48.8585520981
3672173;ERIGNAC;30 AV LEON GAUMONT;75120;2.41603806561;48.8507340012
3747856;FABRE D'EGLANTINE;2 AV DE SAINT-MANDE;75112;2.39595830158;48.8454339805
5770798;EVANGILE - AUBERVILLIERS;73 RUE DE L'EVANGILE;75118;2.37044454724;48.8955392127
3749661;ABBESSES;30 R YVONNE LE TAC;75118;2.33894447891;48.8843547723
3749744;JEAN JAURES;55 AVENUE DU BELVEDERE;75119;2.40726680829;48.8803348938
3749785;GRANDS BOULEVARDS;170 RUE MONTMARTRE;75102;2.3429358046;48.8706670217
5121396;ALESIA - MAINE;230 AVENUE DU MAINE;75114;2.32647341748;48.8284254937
3764974;SAINT-MARCEL - JEANNE D'ARC;45-47 BOULEVARD SAINT-MARCEL;75113;2.35649304227;48.8381580004
3765168;PORTE D'ASNIERES - MARGUERITE LONG;19 AVENUE DE LA PORTE D'ASNIERES;75117;2.30198223325;48.8913416101
5454886;CUVIER - JARDIN DES PLANTES;2-4 RUE LINNE;75105;2.35490209008;48.8441349647
6591529;BELLEVILLE - MENILMONTANT;BOULEVARD DE MENILMONTANT;75120;2.3832317356;48.8669914488
3764813;CITE - PALAIS DE JUSTICE;FACE 1 BOULEVARD DU PALAIS;75101;2.34608037373;48.855819671
3764830;GLACIERE - AUGUSTE BLANQUI;RUE DE LA GLACIERE;75113;2.34434726508;48.8310950958
5454909;ILE SAINT-LOUIS;17 RUE DES DEUX PONTS;75104;2.35622567351;48.8516572958
6591547;TURBIGO - REPUBLIQUE;164-166 RUE DU TEMPLE;75103;2.36146210571;48.8662519105
3764827;GLACIERE - NORDMANN;RUE DE LA GLACIERE;75113;2.34438833518;48.8327667892
7013412;VERCINGETORIX;200 RUE D'ALESIA;75114;2.31083003979;48.8330966123
5454936;PLACE D'ITALIE - MAIRIE DU 13E;169 BOULEVARD DE L'HOPITAL;75113;2.35619133151;48.8321992774
3765281;GAMBETTA - MAIRIE DU 20E;46-48 AVENUE GAMBETTA;75120;2.39923699829;48.865681029
3813504;DESNOUETTES;19 BOULEVARD VICTOR;75115;2.284322768;48.8340224892
7137437;LECLAIRE;22 RUE JEAN LECLAIRE;75117;2.32729069131;48.89666681
3764751;ALESIA - MAINE;FACE 222 AVENUE DU MAINE;75114;2.32670480425;48.8285693166
3741095;PLACE DE LA CHAPELLE;5 RUE MARX DORMOY;75118;2.35916783003;48.8850627604
3747857;FABRE D'EGLANTINE;5 BIS AV DE SAINT-MANDE;75112;2.39636708281;48.8456674536
7176260;SQUARE DES BATIGNOLLES;6 PLACE CHARLES FILLION;75117;2.31765731899;48.8874537635
4459242;AUBER;FACE 8 RUE AUBER;75109;2.32989763833;48.8720330035
3764790;MAIRIE DU 14E;178 AVENUE DU MAINE;75114;2.32496153863;48.8320922979
5657297;L'ERMITAGE;347 RUE DES PYRENEES;75120;2.39145162645;48.872083815
3747916;GRANGE AUX BELLES - JULIETTE DODU;27 RUE JULIETTE DODU;75110;2.36894657901;48.8754891291
3926176;PORTE DE VANVES.;1 PLACE DE LA PORTE DE VANVES;75114;2.30512938082;48.8273161676
5657325;CONDORCET;59 RUE DE MAUBEUGE;75109;2.34804653143;48.8793304239
3747928;CHEMIN VERT;28 AVENUE PARMENTIER;75111;2.37863563528;48.8604682945
3926214;HAVRE - HAUSSMANN;16-18 RUE AUBER;75109;2.32767662724;48.8735157526
3748094;BASTILLE - RUE SAINT-ANTOINE;1-3 PLACE DE LA BASTILLE;75104;2.36830638997;48.8530568032
3749645;LAMARCK - CAULAINCOURT;100-102 RUE CAULAINCOURT;75118;2.33931262631;48.8895853228
7275169;PORTE D'ORLEANS;132 AVENUE DU GENERAL LECLERC;75114;2.32543991368;48.8237608031
4472769;LEGENDRE;FACE 131 R DE ROME;75117;2.31708567562;48.8855483788
3749934;MARCADET;59 RUE RAMEY;75118;2.34556833769;48.8902501025
7275296;CHARLES DE GAULLE - ETOILE - CHAMPS-ELYSEES;135 AVENUE DES CHAMPS-ELYSEES;75108;2.29665383194;48.8731407409
4651132;SAINT-MICHEL - SAINT-GERMAIN;1-3 PLACE SAINT-MICHEL;75105;2.34429585011;48.8534830536
3764991;OBSERVATOIRE - PORT ROYAL;100 BOULEVARD DE PORT ROYAL;75105;2.33734999039;48.8396514901
7275303;ROND-POINT DES CHAMPS-ELYSEES;24-26 AVENUE DES CHAMPS-ELYSEES;75108;2.30897234001;48.8694594978
7275322;CONCORDE;6 PLACE DE LA CONCORDE;75108;2.32130235635;48.8669633038
5709978;CHATELET;108 RUE DE RIVOLI;75101;2.34693902635;48.8590281157
4677745;PORTE DE CHOISY;FACE 142 BOULEVARD MASSENA;75113;2.36314161604;48.8195433488
5710037;CHATELET;FACE AU 2 QUAI DE LA MEGISSERIE;75101;2.34631217568;48.8573295424
3765280;RAMUS;180-180 BIS RUE DES PYRENEES;75120;2.40024062967;48.8620316251
5727642;MUSEE D'ART MODERNE - PALAIS DE TOKYO;20 AVENUE DE NEW-YORK;75116;2.29651154088;48.8634972675
7275436;DENFERT-ROCHEREAU - DAGUERRE;15 AVENUE DU GENERAL LECLERC;75114;2.33088346418;48.832254539
3807584;MICHEL DEBRE;18-20 RUE DU VIEUX COLOMBIER;75106;2.3307040211;48.8517844515
4997000;PLACE DE LA CHAPELLE;226-228 RUE DU FAUBOURG SAINT-DENIS;75110;2.35934437572;48.8836247711
7275452;HOTEL DE VILLE DE PARIS_4E_ARRONDISSEMENT;2-4 AVENUE VICTORIA;75104;2.35080678042;48.856978606
3811228;CHATEAUDUN - LAMARTINE;9 RUE DE MAUBEUGE;75109;2.34135592147;48.8766975702
4997008;BOUCRY;61 RUE DE LA CHAPELLE;75118;2.35913141195;48.8956406844
3807616;CAMBRONNE - VAUGIRARD;249 RUE DE VAUGIRARD;75115;2.3044677291;48.8403839561
3811251;TOUR EIFFEL;1 AVENUE DE LA BOURDONNAIS;75107;2.29573746639;48.86053116
5747229;CHATEAU LANDON;FACE 186 RUE DU FAUBOURG SAINT-MARTIN;75110;2.36175391374;48.8783847307
4997018;SAINT-GILLES - CHEMIN VERT;57 BOULEVARD BEAUMARCHAIS;75103;2.36796841218;48.8572809896
3811249;BOSQUET - RAPP;PONT DE L'ALMA;75107;2.30190628919;48.8628069616
3748051;PONT SULLY - QUAI DE BETHUNE;FACE 3-5 BOULEVARD HENRI IV;75104;2.35939819826;48.85011989
6591466;MICHEL DEBRE;76 RUE DE RENNES;75106;2.33075854371;48.8514069808
3764783;MAINE - VAUGIRARD;30 BOULEVARD DU MONTPARNASSE;75115;2.31881700087;48.8455279109
7275654;HOPITAL DE VAUGIRARD;383 RUE DE VAUGIRARD;75115;2.29311620045;48.8355809273
5761325;PORTE MAILLOT - METRO - RER;PLACE JOSEPH ET MARIE HACKIN;75116;2.28044886592;48.8781580157
5018362;MAISON BLANCHE;150 AVENUE D'ITALIE;75113;2.35827030621;48.8225192344
3747911;VERDUN;FACE 156 RUE DU FAUBOURG SAINT-MARTIN;75110;2.36055394051;48.8763808076
3764762;EL SALVADOR;45 AVENUE DUQUESNE;75107;2.31142011273;48.8510538448
3749711;MONTROSIER - PARMENTIER;FACE 27 AVENUE DE LA PORTE DES TERNES;75117;2.28089454927;48.8818070564
3926205;PYRAMIDES;20 AVENUE DE L'OPERA;75101;2.33433943952;48.8662183851
5761961;PORTE D'AUBERVILLIERS;R D'AUBERVILLIERS;75119;2.37126486213;48.899340539
3926238;PORTE DE MONTMARTRE;FACE 16 R GERARD DE NERVAL;75118;2.33480098683;48.9005136902
3749755;MANIN;FACE 86 RUE DE CRIMEE;75119;2.3859844936;48.8824934504
5762002;BOULAY;190 AVENUE DE CLICHY;75117;2.31535161136;48.8934657887
3926272;PORTE DE BAGNOLET - LOUIS GANNE;FACE 3-5 RUE LOUIS GANNE;75120;2.40999555518;48.8633921514
5762028;FLANDRE;64 RUE DE L'OURCQ;75119;2.37872945171;48.8926157914
3747840;RAMBOUILLET;70 BIS AVENUE DAUMESNIL;75112;2.38096497536;48.8444607882
5018207;LA JONQUIERE;48-50 RUE POUCHET;75117;2.32085773035;48.8944642478
5770775;PLACE DES FETES;3 RUE LOUISE THULIEZ;75119;2.39408709963;48.8775648413
5018345;CARDINAL LEMOINE;27 RUE MONGE;75105;2.35151225839;48.8468945856
5770776;PLACE DES FETES;25 RUE DES FETES;75119;2.39241033744;48.87680171
5018392;GARE DE L'EST;FACE 93 BOULEVARD DE STRASBOURG;75110;2.35827833371;48.8759318664
5770814;DUHESME - LE RUISSEAU;116 RUE ORDENER;75118;2.33978981176;48.8932341076
3749888;MAIRIE DU 15E;148 RUE LECOURBE;75115;2.29976919227;48.8418655149
5018430;PORTE D'ITALIE - HELENE BOUCHER;AVENUE DE LA PORTE D'ITALIE;75113;2.35979301867;48.8185194317
3741064;MARCADET - POISSONNIERS;71 R DES POISSONNIERS;75118;2.35166084496;48.8915796246
4726928;REAUMUR - ARTS ET METIERS;37-39 RUE REAUMUR;75103;2.35443265016;48.865722877
3749781;PALAIS ROYAL - MUSEE DU LOUVRE;153 RUE SAINT HONORE;75101;2.33779954716;48.8624616961
4726947;GARE DE LYON.;FACE 165 RUE DE BERCY;75112;2.37555773411;48.8426651445
4726953;OBERKAMPF - FILLES DU CALVAIRE;20 BOULEVARD DES FILLES DU CALVAIRES;75111;2.3671266572;48.8619726325
5121384;ARMORIQUE - MUSEE POSTAL;44 BOULEVARD DE VAUGIRARD;75115;2.3164630022;48.8410966709
3764818;SAINT-JACQUES - GAY-LUSSAC;40 RUE GAY LUSSAC;75105;2.34217031848;48.8437407199
5121352;VICTORIEN SARDOU;127 AVENUE DE VERSAILLES;75116;2.26948512933;48.8430564612
5121372;GARE MONTPARNASSE;PLACE RAOUL DAUTRY;75115;2.32057475725;48.8419870846
5121388;JEAN ZAY - MAINE;3 RUE JEAN ZAY;75114;2.32216914837;48.8375564324
3765257;GARE DE LYON.;179 RUE DE BERCY;75112;2.37339338997;48.843627487
3764779;FONTENOY - UNESCO;25-27 RUE D'ESTREES;75107;2.30740262333;48.8510349307
5251758;CARREFOUR DE LONGCHAMP;ALLEE DE LONGCHAMP;75116;2.24142290448;48.8643644287
3811256;CHAMP DE MARS - SUFFREN;FACE 4 AVENUE DU DOCTEUR BROUARDEL;75107;2.29572834292;48.8549140156
5122016;PORTE D'ORLEANS;132 BOULEVARD BRUNE;75114;2.32448723817;48.8232394197
3811271;VASCO DE GAMA - LOURMEL;6-8 RUE VASCO DE GAMA;75115;2.28197720514;48.8377063335
5138165;TRINITE;34 R DE MOGADOR;75109;2.33123236296;48.8758436962
5138169;OPERA - 4 SEPTEMBRE;38 AVENUE DE L'OPERA;75102;2.33282702414;48.8697773289
5138172;PALAIS ROYAL - COMEDIE FRANCAISE;1-3 AVENUE DE L'OPERA;75101;2.33499342078;48.8640344682
5138194;DENFERT-ROCHEREAU;30 PLACE DENFERT-ROCHEREAU;75114;2.33144145619;48.8337734726
6961986;BOULAY;190 AVENUE DE CLICHY;75117;2.31535161136;48.8934657887
4997017;SAINT-CLAUDE;97 BOULEVARD BEAUMARCHAIS;75103;2.36732976015;48.8598695293
5150758;JEAN ZAY - MAINE;3 RUE JEAN ZAY;75114;2.32216914837;48.8375564324
5657278;LA FAYETTE - SAINT QUENTIN - GARE DU NORD;FACE 147 RUE LA FAYETTE;75110;2.35642645607;48.8790327904
5018175;WAGRAM - PRONY;66 RUE DE PRONY;75117;2.30234210212;48.883163356
